id,src,ref,hyp,conf,parse_warnings,timestamp_utc
462,"Volkswagen itself does not use the term ""guarantee"", as has been mentioned in corporate circles.","Volkswagen selbst verwendet den Begriff ""Garantie"" aber nicht, wie es in Unternehmenskreisen hieß.","Volkswagen selbst verwendet den Begriff „Garantie“ nicht, wie in Unternehmenskreisen erwähnt wurde.",0.86,,2026-02-26T20:22:14.865043+00:00
463,Olympics: Brazen cheating in doping tests,Olympia: Dreister Betrug bei Doping-Test,Olympische Spiele: Dreistes Betrügen bei Dopingtests,0.93,,2026-02-26T20:22:17.051546+00:00
464,"The reason for this is house 94: At first, it was occupied by squatters, then the inhabitants had rental contracts, but some rooms on the ground floor are still occupied by squatters and used for events.","Grund ist das Haus mit der Nummer 94: Einst war es besetzt, mittlerweile haben die Bewohner Mietverträge, im Erdgeschoss sind jedoch noch Räume besetzt und werden für Veranstaltungen genutzt.","Der Grund dafür ist Haus 94: Zunächst war es von Hausbesetzern bewohnt, dann hatten die Bewohner Mietverträge, aber einige Räume im Erdgeschoss sind noch immer von Hausbesetzern besetzt und werden für Veranstaltungen genutzt.",0.96,,2026-02-26T20:22:19.610604+00:00
465,"Some alleged that the Kempinski hotel simply ""caved in"" to the alleged demands of Arabic customers.","Manche unterstellten dem Kempinski Hotel, dass es den angeblichen Aufforderungen arabischer Gäste ""nachgegeben hätte"".","Einige behaupteten, das Kempinski-Hotel habe den angeblichen Forderungen arabischer Kunden einfach „nachgegeben“.",0.96,,2026-02-26T20:22:22.089151+00:00
466,Helen Glover and Heather Stanning haven't lost a race in five years.,Helena Glover und Heather Stanning haben in den letzten fünf Jahren kein Rennen verloren.,Helen Glover und Heather Stanning haben seit fünf Jahren kein Rennen verloren.,0.99,,2026-02-26T20:22:24.224461+00:00
467,"""If you don't change your tune and praise Erdogan, your suitcase is basically packed,"" said the President of the Gülen-supporting Dialogue and World Foundation, Ercan Karakoyun, to ""Die Welt"" newspaper.","""Wer sich nicht anpasst und Erdogan lobt, sitzt auf gepackten Koffern, übrigens auch die Kemalisten und Säkularen"", sagte Ercan Karakoyun, Vorsitzender der Gülen-nahen Stiftung Dialog und Bildung, der ""Welt"".","""Wenn du deinen Ton nicht änderst und Erdogan lobst, ist dein Koffer im Grunde schon gepackt"", sagte der Präsident der gülen-nahen Stiftung Dialog und Welt, Ercan Karakoyun, der Zeitung ""Die Welt"".",0.93,,2026-02-26T20:22:26.987391+00:00
468,"Children and carers cooked their own favourite meals, such as mini German spätzle dumplings in a sour sauce, traditional Seebronner Pfännle and Iselshauser Bloff, English breakfast, and Tübingen-style bolognese.","Kulinarisch wurden Kinder und Betreuer mit deren selbst zubereiteten Leibspeisen wie den Sauren Spätzle, dem Seebronner Pfännle, Iselshauser-Bloff, dem Englischen-Breakfast und Tübinger Bolognese verwöhnt.","Kinder und Betreuungspersonen kochten ihre eigenen Lieblingsgerichte, wie zum Beispiel Mini-Spätzleknödel in einer sauren Soße, das traditionelle Seebronner Pfännle und Iselshauser Bloff, ein englisches Frühstück und Bolognese nach Tübinger Art.",0.93,,2026-02-26T20:22:38.709764+00:00
469,He'd go before work and order the same thing without fail.,Er ging dort vor der Arbeit und bestellte unweigerlich immer Dasselbe.,Er ging vor der Arbeit hin und bestellte ohne Ausnahme immer dasselbe.,0.93,,2026-02-26T20:22:40.950313+00:00
470,"The family have lived in the house for 20 years, with police regularly called to the property","Die Familie lebte in dem Haus, zu dem die Polizei in regelmäßigen Abständen gerufen wurde, 20 Jahre lang","Die Familie lebt seit 20 Jahren in dem Haus, wobei die Polizei regelmäßig zu dem Anwesen gerufen wird.",0.93,,2026-02-26T20:22:43.294199+00:00
471,The fire brigade freed the passengers.,Die Feuerwehr befreite die Insassen.,Die Feuerwehr befreite die Passagiere.,0.99,,2026-02-26T20:22:45.866770+00:00
472,"Mike Steele, a spokesman for the Governor's Office of Homeland Security and Emergency Preparedness, said requests were coming in for high-water vehicles, boats and sandbags.","Mike Steele, ein Sprecher für das Office of Homeland Security and Emergency Preparedness des Gouverneurs, teilte mit, dass sich die Anfragen für Hochwasserfahrzeuge, Boote und Sandsäcke mehrten.","Mike Steele, ein Sprecher des Büros des Gouverneurs für Heimatschutz und Notfallvorsorge, sagte, es gingen Anfragen nach hochwassertauglichen Fahrzeugen, Booten und Sandsäcken ein.",0.96,,2026-02-26T20:22:48.970459+00:00
473,The country however was not mentioned among the states one can call directly from the room.,"Das Land war allerdings nicht zwischen den Ländern aufgelistet, die direkt aus dem Hotelzimmer angerufen werden können.","Das Land wurde jedoch nicht unter den Staaten erwähnt, die man direkt vom Zimmer aus anrufen kann.",0.86,,2026-02-26T20:22:51.099060+00:00
474,"In the corresponding women's event, which resumes and concludes tomorrow, Laura Trott, Joanna Rowsell Shand, Elinor Barker and Katie Archibald of Milngavie advanced in a world record time, clocking 4:13.260.","Im entsprechendem Frauenwettbewerb, der morgen fortgesetzt und beendet wird, avancierten Laura Trott, Joanna Rowsell Shand, Elinor Barker und Katie Archibald of Milngavie in Weltrekordszeit in 4:13,260.","Im entsprechenden Frauenwettbewerb, der morgen fortgesetzt wird und zu Ende geht, kamen Laura Trott, Joanna Rowsell Shand, Elinor Barker und Katie Archibald aus Milngavie in Weltrekordzeit weiter und fuhren 4:13,260.",0.86,,2026-02-26T20:22:54.101660+00:00
475,"The new data is helping astronomers understand why stars in the cluster spin at varying rates, as well as how rotation periods relate to planet formation.","Die neuen Daten helfen den Astronomen zu verstehen, warum sich Sterne im Sternenhaufen zu unterschiedlichen Raten rotieren sowie in welchem Zusammenhang die Rotationszeiträume mit der Planetenentstehung stehen.","Die neuen Daten helfen Astronomen zu verstehen, warum sich Sterne in dem Sternhaufen mit unterschiedlichen Geschwindigkeiten drehen und wie Rotationsperioden mit der Planetenentstehung zusammenhängen.",0.97,,2026-02-26T20:22:57.257675+00:00
476,"But he said that ""experts sometimes disagree on the interpretation of complex data, and the intelligence community and Department of Defense welcome healthy dialogue on these vital national security topics.""","Aber er gab auch an, dass ""Experten manchmal durchaus divergierende Meinungen hinsichtlich der Interpretation komplexer Daten haben, und dass die Nachrichtendienste und das Verteidigungsministerium eine kontroverse Diskussion dieser wichtigen Themen der nationalen Verteidigung begrüßen.""","Aber er sagte, dass „Experten manchmal bei der Interpretation komplexer Daten unterschiedlicher Meinung sind und die Nachrichtendienste und das Verteidigungsministerium einen konstruktiven Dialog über diese wichtigen Themen der nationalen Sicherheit begrüßen.“",0.93,,2026-02-26T20:23:00.046671+00:00
477,"Officially, he will take on the role of ""board spokesman"" until Hartmann's successor has been found.","Er soll offiziell die Funktion eines ""Vorstandssprechers"" übernehmen, bis ein Nachfolger für Hartmann gefunden sei.","Offiziell wird er die Rolle des „Vorstandssprechers“ übernehmen, bis Hartmanns Nachfolger gefunden ist.",0.97,,2026-02-26T20:23:02.492043+00:00
478,"Here, they lost just one.",Hier verloren sie nur eins.,Hier haben sie nur einen verloren.,0.86,,2026-02-26T20:23:04.662683+00:00
479,Ross McEwan told BBC Scotland that the RBS brand was associated with the bank's global ambitions.,"Ross McEwan teilte der BBC Scotland mit, dass die Marke RBS mit den globalen Ambitionen der Bank verbunden waren.","Ross McEwan sagte BBC Scotland, dass die Marke RBS mit den globalen Ambitionen der Bank verbunden sei.",0.93,,2026-02-26T20:23:07.007919+00:00
480,"They are certainly not spending their Thursday mornings loitering around the record shops of Berwick Street, flicking through records and avoiding the gaze of a creepy, 30-year-old fake television presenter who is looming over the shoulders of unsuspecting middle-aged men.","Sie verbringen ihren Donnerstag morgen mit Sicherheit nicht mit dem Bummeln durch Plattengeschäfte der Berwick Street und dem Blättern durch Platten, während sie dem starrenden Blick eines unheimlichen, 30-jährigen falschen Moderator meiden, der über die Schultern nichts ahnender Männer mittleren Alters aufragt.","Sie verbringen ihre Donnerstagmorgen ganz sicher nicht damit, in den Plattenläden der Berwick Street herumzulungern, in Schallplatten zu blättern und dem Blick eines unheimlichen, 30-jährigen falschen Fernsehmoderators auszuweichen, der sich über die Schultern ahnungsloser Männer mittleren Alters beugt.",0.93,,2026-02-26T20:23:10.382453+00:00
481,Most serious were accusations from top officials that Mr Erdogan's own family has profited from an illegal trade in oil from areas of Syria controlled by the so-called Islamic State.,"Am ernsthaftesten waren die Anschuldigungen von leitenden Beamten, dass Erdogans eigene Familie vom illegalen Ölhandel in Gebieten Syriens profitiert hätte, die vom sogenannten Islamischen Staat kontrolliert werden.","Am schwerwiegendsten waren Vorwürfe hochrangiger Beamter, dass die eigene Familie von Herrn Erdogan von einem illegalen Handel mit Öl aus Gebieten Syriens profitiert habe, die vom sogenannten Islamischen Staat kontrolliert werden.",0.93,,2026-02-26T20:23:13.746507+00:00
482,"To me, his enthusiasm implied the opposite.",Mir schien sein Enthusiasmus eher das Gegenteil anzudeuten.,Für mich deutete seine Begeisterung auf das Gegenteil hin.,0.93,,2026-02-26T20:23:16.172600+00:00
483,"NHS watchdog NICE has advised that it should be given to people for four years, to further reduce the risk of cardiovascular problems.","Die Regulierungsbehörde NICE des NHS hat eine vier Jahre lange Einnahme empfohlen, um das Risiko kardiovaskulärer Probleme weiter zu reduzieren.","Die NHS-Aufsichtsbehörde NICE hat empfohlen, dass es Menschen vier Jahre lang verabreicht werden sollte, um das Risiko von Herz-Kreislauf-Problemen weiter zu senken.",0.93,,2026-02-26T20:23:18.716086+00:00
484,Royal Bank of Scotland to disappear for customers outside Scotland,Royal Bank of Scotland für Kunden außerhalb Schottlands nicht mehr verfügbar,Die Royal Bank of Scotland wird für Kunden außerhalb Schottlands verschwinden.,0.93,,2026-02-26T20:23:21.159014+00:00
485,It was characteristic of a lot of the home-ec recipes.,Es war für viele der Hauswirtschaftsrezepte typisch.,Das war typisch für viele der Hauswirtschaftsrezepte.,0.86,,2026-02-26T20:23:23.255333+00:00
486,"The President of the Bundesverband der deutschen Volksbanken und Raiffeisenbanken (BVR), Uwe Fröhlich, said at the end of June that ""the threshold for tipping into the red in terms of private customers is very, very high"".","Der Präsident des Bundesverbandes der deutschen Volksbanken und Raiffeisenbanken (BVR), Uwe Fröhlich, hatte Ende Juni erklärt: ""Die Schwelle, ins Negative zu gehen gegenüber dem Privatkunden, ist sehr, sehr hoch"".","Der Präsident des Bundesverbands der deutschen Volksbanken und Raiffeisenbanken (BVR), Uwe Fröhlich, sagte Ende Juni, dass „die Schwelle, bei Privatkunden ins Minus zu rutschen, sehr, sehr hoch ist“.",0.97,,2026-02-26T20:23:26.030725+00:00
487,"Sandra Perkovic (discus/Croatia): in 2011, the 2012 Olympic Chamption, 2013 World Champion and 2010-2016 European Champion tested positive for the banned stimulant methyhexaminine.","Sandra Perkovic (Diskus/Kroatien): 2011 wurde die Olympiasiegerin von 2012, Weltmeisterin von 2013 und Europameisterin von 2010 bis 2016 positiv auf das verbotene Stimulans-Mittel Methylhexanamin getestet.","Sandra Perkovic (Diskus/Kroatien): 2011 wurde die Olympiasiegerin von 2012, Weltmeisterin von 2013 und Europameisterin von 2010 bis 2016 positiv auf das verbotene Stimulans Methylhexanamin getestet.",0.93,,2026-02-26T20:23:28.906330+00:00
488,But it cannot be denied that the perpetrators of the attacks in Ansbach and Würzburg were refugees.,"Aber es lässt sich ja nicht in Abrede stellen, dass die Attentäter von Ansbach und Würzburg Flüchtlinge waren.","Aber es kann nicht bestritten werden, dass die Täter der Anschläge in Ansbach und Würzburg Flüchtlinge waren.",0.99,,2026-02-26T20:23:31.426970+00:00
489,"Because information on the efficacy and safety of ticagrelor - particularly the risk of bleeding - beyond three years is limited, the draft guidance does not recommend treatment with it beyond that period.","Die Information über die Wirksamkeit und Sicherheit von Ticagrelor - vor allem das Blutungsrisiko - ist auf einen Zeitraum von bis zu drei Jahren beschränkt. Der Anleitungsentwurf empfiehlt keine Behandlung, die über diesen Zeitraum hinausgeht.","Da die Informationen zur Wirksamkeit und Sicherheit von Ticagrelor – insbesondere zum Blutungsrisiko – über drei Jahre hinaus begrenzt sind, empfiehlt der Leitlinienentwurf keine Behandlung damit über diesen Zeitraum hinaus.",0.97,,2026-02-26T20:23:34.880690+00:00
490,"It's the cliche plot line of nearly every ""birthday"" episode of a children's television show (Seacrest delivers the line, ""You thought we forgot about you?,"" with the sincerity of a cartoon rabbit in an 8am timeslot), but Kris had to get her other girls in on this publicity somehow.","Das stellt die klischeebehaftete Handlung nahezu jeder Geburtstagsepisode einer Kindersendung dar (Seacrest brachte den Satz, ""Du dachtest, dass wir Dich vergessen hätten?,"" mit der Ehrlichkeit eines Zeichentrickkaninchens auf einem Sendeplatz um 8 Uhr morgens), aber Kris musste ihre anderen Mädchen irgendwie an dieser Publicity teilnehmen lassen.","Es ist die klischeehafte Handlungslinie von fast jeder „Geburtstags“-Folge einer Kindersendung im Fernsehen (Seacrest sagt den Satz „Dachtest du, wir hätten dich vergessen?“, mit der Aufrichtigkeit eines Zeichentrickhasen in einem 8-Uhr-morgens-Sendeplatz), aber Kris musste ihre anderen Mädchen irgendwie in diese Publicity einbinden.",0.9,,2026-02-26T20:23:38.402088+00:00
